date,sump,trt,flow_ft3,NO3Nppm
9/3/2014,46,P,701.33,0.01
9/10/2014,11,S2,332.67,5.18
9/10/2014,21,CC,312.03,5.6
9/10/2014,12,CC,385.09,7.63
9/10/2014,22,C2,256.95,6.77
9/10/2014,13,P,445.1,0.01
9/10/2014,23,PF,258.13,0.01
9/10/2014,14,CCW,326.95,5.7
9/10/2014,24,P,330.7,0.01
9/10/2014,15,PF,511.18,0.01
9/10/2014,25,CCW,409.98,6.38
9/10/2014,16,C2,495.04,3.2
9/10/2014,26,S2,351.58,3.91
9/10/2014,31,P,509.72,0.01
9/10/2014,41,PF,290.76,0.01
9/10/2014,32,PF,236.17,0.04
9/10/2014,42,CCW,233.56,8.79
9/10/2014,33,S2,206.95,6.46
9/10/2014,43,CC,167.5,1.76
9/10/2014,34,C2,241.14,6.65
9/10/2014,44,S2,250.37,3.14
9/10/2014,35,CC,256.03,6.23
9/10/2014,45,C2,156.71,3.71
9/10/2014,36,CCW,139.67,4.36
9/10/2014,46,P,367.09,0.01
9/12/2014,11,S2,300.36,5.33
9/12/2014,21,CC,270.86,8.75
9/12/2014,12,CC,303.85,9.28
9/12/2014,22,C2,369.15,8.86
9/12/2014,13,P,377.23,0.01
9/12/2014,23,PF,291.69,0.01
9/12/2014,14,CCW,395.27,6.37
9/12/2014,24,P,249.59,0.01
9/12/2014,15,PF,335.45,0.01
9/12/2014,25,CCW,223.75,10.62
9/12/2014,16,C2,333.56,4.03
9/12/2014,26,S2,279.77,4.79
9/12/2014,31,P,348.72,0.01
9/12/2014,41,PF,247.13,0.01
9/12/2014,32,PF,200.69,0.04
9/12/2014,42,CCW,311.24,11.83
9/12/2014,33,S2,289.46,7.31
9/12/2014,43,CC,167.86,5.16
9/12/2014,34,C2,256.24,8.64
9/12/2014,44,S2,227.25,3.91
9/12/2014,35,CC,190.69,8.29
9/12/2014,45,C2,194.21,5.24
9/12/2014,36,CCW,217.09,6.49
9/12/2014,46,P,352.75,0.01
9/16/2014,11,S2,198.19,5.34
9/16/2014,21,CC,142.71,7.6
9/16/2014,12,CC,208.29,9.11
9/16/2014,22,C2,274.89,9.16
9/16/2014,13,P,302.12,0.01
9/16/2014,23,PF,216.6,0.01
9/16/2014,14,CCW,285.07,6.31
9/16/2014,24,P,150.53,0.01
9/16/2014,15,PF,199.59,0.01
9/16/2014,25,CCW,162.83,9.28
9/16/2014,16,C2,219.71,3.86
9/16/2014,26,S2,150.46,4.43
9/16/2014,31,P,226.18,0.01
9/16/2014,41,PF,114.05,0.01
9/16/2014,32,PF,110.97,0.03
9/16/2014,42,CCW,193.63,12.11
9/16/2014,33,S2,249.66,7.48
9/16/2014,43,CC,69.27,6.17
9/16/2014,34,C2,188.67,8.71
9/16/2014,44,S2,163.03,3.38
9/16/2014,35,CC,66.2,5.1
9/16/2014,45,C2,79.67,5.11
9/16/2014,36,CCW,213.84,7.41
9/16/2014,46,P,264.52,0.01
9/19/2014,11,S2,56.49,5.31
9/19/2014,21,CC,21.46,6.7
9/19/2014,12,CC,42.22,8.44
9/19/2014,22,C2,77.08,9.79
9/19/2014,13,P,60.25,
9/19/2014,23,PF,40.14,0.14
9/19/2014,14,CCW,46.23,5.98
9/19/2014,24,P,7.98,0.15
9/19/2014,15,PF,5.56,0.01
9/19/2014,25,CCW,34.76,7.04
9/19/2014,16,C2,32.25,2.97
9/19/2014,26,S2,6.77,3.71
9/19/2014,31,P,24.9,0.01
9/19/2014,41,PF,0.84,
9/19/2014,32,PF,4.99,0.01
9/19/2014,42,CCW,12.23,12.01
9/19/2014,33,S2,70.44,7.82
9/19/2014,43,CC,1.88,2.04
9/19/2014,34,C2,43.48,9.08
9/19/2014,44,S2,13.91,2.52
9/19/2014,35,CC,0,
9/19/2014,45,C2,0,
9/19/2014,36,CCW,17.56,6.52
9/19/2014,46,P,52.24,0.01
9/24/2014,11,S2,42.62,6.2
9/24/2014,21,CC,12.43,6.65
9/24/2014,12,CC,25.87,8.45
9/24/2014,22,C2,47.07,10.48
9/24/2014,13,P,7.94,
9/24/2014,23,PF,5.42,0.01
9/24/2014,14,CCW,10.63,5.62
9/24/2014,24,P,0.35,
9/24/2014,15,PF,0,
9/24/2014,25,CCW,14.68,5.27
9/24/2014,16,C2,24.47,1.68
9/24/2014,26,S2,7.31,3.87
9/24/2014,31,P,0.45,
9/24/2014,41,PF,0,
9/24/2014,32,PF,0,
9/24/2014,42,CCW,0,
9/24/2014,33,S2,43.07,9.04
9/24/2014,43,CC,0.74,
9/24/2014,34,C2,12.99,10.25
9/24/2014,44,S2,7.79,3.97
9/24/2014,35,CC,0,
9/24/2014,45,C2,0,
9/24/2014,36,CCW,4.65,6.2
9/24/2014,46,P,14.2,0.01
9/29/2014,11,S2,200.6,6.5
9/29/2014,21,CC,154.21,8.35
9/29/2014,12,CC,233.16,9.5
9/29/2014,22,C2,277.75,10.15
9/29/2014,13,P,168.5,0.01
9/29/2014,23,PF,2.13,
9/29/2014,14,CCW,215.64,6.79
9/29/2014,24,P,21.01,0.01
9/29/2014,15,PF,0,
9/29/2014,25,CCW,169.31,7.89
9/29/2014,16,C2,206.37,3.15
9/29/2014,26,S2,170.03,4.48
9/29/2014,31,P,71.51,0.01
9/29/2014,41,PF,2.96,0.01
9/29/2014,32,PF,0,
9/29/2014,42,CCW,126.87,14.71
9/29/2014,33,S2,218.8,8.33
9/29/2014,43,CC,23.29,4.61
9/29/2014,34,C2,167.77,9.46
9/29/2014,44,S2,189.53,4.06
9/29/2014,35,CC,7.07,
9/29/2014,45,C2,15.48,4.34
9/29/2014,36,CCW,100.41,7.3
9/29/2014,46,P,17.3,0.03
10/2/2014,11,S2,214.29,6.35
10/2/2014,21,CC,252.42,8.15
10/2/2014,12,CC,265.7,8.89
10/2/2014,22,C2,256.97,8.53
10/2/2014,13,P,205.27,0.01
10/2/2014,23,PF,56.46,0.01
10/2/2014,14,CCW,229.19,5.52
10/2/2014,24,P,143.62,0.01
10/2/2014,15,PF,124.09,0.03
10/2/2014,25,CCW,244.17,6.62
10/2/2014,16,C2,258.98,3.15
10/2/2014,26,S2,266.05,3.98
10/2/2014,31,P,200.93,0.01
10/2/2014,41,PF,98.36,0.01
10/2/2014,32,PF,59,0.03
10/2/2014,42,CCW,228.2,9.88
10/2/2014,33,S2,195.23,7.2
10/2/2014,43,CC,162.46,5.29
10/2/2014,34,C2,215.44,7.77
10/2/2014,44,S2,264.91,3.96
10/2/2014,35,CC,266.25,8.23
10/2/2014,45,C2,130.38,3.43
10/2/2014,36,CCW,175.91,5.84
10/2/2014,46,P,90.46,0.01
10/6/2014,11,S2,223.79,5.42
10/6/2014,21,CC,215.84,7.69
10/6/2014,12,CC,241.04,9.22
10/6/2014,22,C2,316.81,8.8
10/6/2014,13,P,304.69,0.01
10/6/2014,23,PF,152.67,0.16
10/6/2014,14,CCW,277.79,5.76
10/6/2014,24,P,124.03,0.01
10/6/2014,15,PF,178.34,0.01
10/6/2014,25,CCW,189.34,7.47
10/6/2014,16,C2,223.06,3.32
10/6/2014,26,S2,198.16,3.71
10/6/2014,31,P,235.7,0.03
10/6/2014,41,PF,97.98,0.01
10/6/2014,32,PF,80.65,0.27
10/6/2014,42,CCW,234.9,11.51
10/6/2014,33,S2,287.43,7.33
10/6/2014,43,CC,102.6,6.99
10/6/2014,34,C2,224.9,8.08
10/6/2014,44,S2,223.61,3.7
10/6/2014,35,CC,119.33,8.9
10/6/2014,45,C2,101.34,4.07
10/6/2014,36,CCW,178.98,6.22
10/6/2014,46,P,182.96,0.01
10/10/2014,11,S2,63.56,5.63
10/10/2014,21,CC,28.74,6.84
10/10/2014,12,CC,53.16,9.25
10/10/2014,22,C2,88.79,9.13
10/10/2014,13,P,63.25,0.01
10/10/2014,23,PF,22.89,0.01
10/10/2014,14,CCW,37.05,5.62
10/10/2014,24,P,3.6,0.01
10/10/2014,15,PF,2.15,0.17
10/10/2014,25,CCW,53.96,6.11
10/10/2014,16,C2,40.8,3.01
10/10/2014,26,S2,28.27,3.47
10/10/2014,31,P,34.2,0.01
10/10/2014,41,PF,2.52,0.01
10/10/2014,32,PF,2.08,0.09
10/10/2014,42,CCW,20.1,12.71
10/10/2014,33,S2,92.31,7.53
10/10/2014,43,CC,1.22,4.22
10/10/2014,34,C2,50.44,9.03
10/10/2014,44,S2,65.87,3.58
10/10/2014,35,CC,0,
10/10/2014,45,C2,0.32,
10/10/2014,36,CCW,17.94,4.85
10/10/2014,46,P,22.61,0.01
10/16/2014,11,S2,592.73,5.27
10/16/2014,21,CC,702.87,6.42
10/16/2014,12,CC,685.22,8.73
10/16/2014,22,C2,728.65,7.82
10/16/2014,13,P,696.13,0.01
10/16/2014,23,PF,509.81,0.01
10/16/2014,14,CCW,644.32,5.26
10/16/2014,24,P,531.17,0.32
10/16/2014,15,PF,515.89,
10/16/2014,25,CCW,592.16,
10/16/2014,16,C2,712.93,3.26
10/16/2014,26,S2,712.87,4.03
10/16/2014,31,P,766.3,0.01
10/16/2014,41,PF,564.11,0.01
10/16/2014,32,PF,473.75,
10/16/2014,42,CCW,640.34,8.55
10/16/2014,33,S2,485.66,6.26
10/16/2014,43,CC,459.99,6.16
10/16/2014,34,C2,568.84,6.64
10/16/2014,44,S2,669.42,3.6
10/16/2014,35,CC,586.93,8.93
10/16/2014,45,C2,433,3.93
10/16/2014,36,CCW,459.2,5.19
10/16/2014,46,P,491.81,0.01
10/21/2014,11,S2,188.25,4.83
10/21/2014,21,CC,153.18,5.77
10/21/2014,12,CC,167.64,8.13
10/21/2014,22,C2,268.24,7.53
10/21/2014,13,P,286.12,0.01
10/21/2014,23,PF,233.83,0.01
10/21/2014,14,CCW,203.16,5.21
10/21/2014,24,P,104.03,0.01
10/21/2014,15,PF,184.11,0.01
10/21/2014,25,CCW,147.69,5.83
10/21/2014,16,C2,139.1,3.51
10/21/2014,26,S2,103.88,3.76
10/21/2014,31,P,213.91,0.06
10/21/2014,41,PF,89.45,0.01
10/21/2014,32,PF,114.76,0.27
10/21/2014,42,CCW,165.32,9.7
10/21/2014,33,S2,355.31,6.71
10/21/2014,43,CC,46.06,6.64
10/21/2014,34,C2,186.61,7.24
10/21/2014,44,S2,186.41,3.52
10/21/2014,35,CC,33.73,8.44
10/21/2014,45,C2,57.86,3.96
10/21/2014,36,CCW,125.65,5.15
10/21/2014,46,P,219.12,0.01
10/24/2014,11,S2,43.92,5.2
10/24/2014,21,CC,20.59,5.98
10/24/2014,12,CC,35.67,8.15
10/24/2014,22,C2,57.67,7.24
10/24/2014,13,P,67.21,0.01
10/24/2014,23,PF,39.75,0.01
10/24/2014,14,CCW,12.48,4.66
10/24/2014,24,P,11.11,0.01
10/24/2014,15,PF,14.2,0.01
10/24/2014,25,CCW,39.2,4.88
10/24/2014,16,C2,27.88,3.08
10/24/2014,26,S2,15.67,3.27
10/24/2014,31,P,42.31,0.01
10/24/2014,41,PF,19.43,0.01
10/24/2014,32,PF,6.75,0.1
10/24/2014,42,CCW,3.32,9.71
10/24/2014,33,S2,64.49,7.04
10/24/2014,43,CC,0.37,5.76
10/24/2014,34,C2,34.34,7.89
10/24/2014,44,S2,52.23,3.19
10/24/2014,35,CC,0,
10/24/2014,45,C2,0,
10/24/2014,36,CCW,8.38,3.56
10/24/2014,46,P,32.1,0.01
10/29/2014,11,S2,51.13,5.45
10/29/2014,21,CC,33,6.2
10/29/2014,12,CC,52.85,8.25
10/29/2014,22,C2,87.52,7.66
10/29/2014,13,P,115.11,0.01
10/29/2014,23,PF,62.11,0.01
10/29/2014,14,CCW,23.46,4.77
10/29/2014,24,P,16.1,0.01
10/29/2014,15,PF,34.12,0.11
10/29/2014,25,CCW,48.5,4.96
10/29/2014,16,C2,36.28,3.18
10/29/2014,26,S2,15.18,3.19
10/29/2014,31,P,80.49,0.03
10/29/2014,41,PF,15.92,0.01
10/29/2014,32,PF,12.36,0.03
10/29/2014,42,CCW,6.56,9.51
10/29/2014,33,S2,72.53,7.24
10/29/2014,43,CC,0,
10/29/2014,34,C2,39.41,7.79
10/29/2014,44,S2,61.58,3.75
10/29/2014,35,CC,0,
10/29/2014,45,C2,0,
10/29/2014,36,CCW,11.13,3.45
10/29/2014,46,P,40.73,0.01
11/5/2014,11,S2,15.83,5.87
11/5/2014,21,CC,1.32,
11/5/2014,12,CC,0,
11/5/2014,22,C2,20.89,
11/5/2014,13,P,8.45,0.01
11/5/2014,23,PF,8.55,0.01
11/5/2014,14,CCW,0,
11/5/2014,24,P,0,
11/5/2014,15,PF,0,
11/5/2014,25,CCW,11.2,4.15
11/5/2014,16,C2,0,
11/5/2014,26,S2,0,
11/5/2014,31,P,1.89,
11/5/2014,41,PF,0,
11/5/2014,32,PF,0,
11/5/2014,42,CCW,0,
11/5/2014,33,S2,10.22,7.23
11/5/2014,43,CC,0,
11/5/2014,34,C2,0,
11/5/2014,44,S2,1.02,
11/5/2014,35,CC,0,
11/5/2014,45,C2,0,
11/5/2014,36,CCW,0,
11/5/2014,46,P,2.46,0.01
11/11/2014,11,S2,0,
11/11/2014,21,CC,0,
11/11/2014,12,CC,0,
11/11/2014,22,C2,0.36,
11/11/2014,13,P,0,
11/11/2014,23,PF,0,
11/11/2014,14,CCW,0,
11/11/2014,24,P,0,
11/11/2014,15,PF,0,
11/11/2014,25,CCW,0.3,
11/11/2014,16,C2,0,
11/11/2014,26,S2,0,
11/11/2014,31,P,0,
11/11/2014,41,PF,0,
11/11/2014,32,PF,0,
11/11/2014,42,CCW,0,
11/11/2014,33,S2,0,
11/11/2014,43,CC,0,
11/11/2014,34,C2,0,
11/11/2014,44,S2,0,
11/11/2014,35,CC,0,
11/11/2014,45,C2,0,
11/11/2014,36,CCW,0,
11/11/2014,46,P,0,
5/3/2012,21,CC,76.15,12.87
5/3/2012,12,CC,169.68,12.5
5/3/2012,22,C2,233.04,11.17
5/3/2012,13,P,195.41,0.2
5/3/2012,23,PF,77.77,0.59
5/3/2012,14,CCW,46.41,1.11
5/3/2012,24,P,79.16,0.05
5/3/2012,15,PF,38.55,0.64
5/3/2012,25,CCW,126.44,3.24
5/3/2012,16,C2,128.55,9.02
5/3/2012,26,S2,140.58,12.12
5/3/2012,31,P,97.23,0.08
5/3/2012,41,PF,13.32,1.41
5/3/2012,32,PF,26.99,0.55
5/3/2012,42,CCW,32.24,1.07
5/3/2012,33,S2,261.8,14.53
5/3/2012,43,CC,8.05,5.61
5/3/2012,34,C2,163.58,12.88
5/3/2012,44,S2,198.42,9.86
5/3/2012,35,CC,38.82,16.33
5/3/2012,45,C2,28.99,11.03
5/3/2012,36,CCW,0,
5/3/2012,46,P,116.16,0.06
